,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
6330,48329,840.97,313.5422659,197.2644009,1.589451845,0.777285758,49122,248.0612706,0.71465117,0.98385652,0.858730061,0.791157358,0.006487663,0.001567904,0.625929965,0.994885537,SIRA
6331,48335,828.946,315.5246544,196.0655896,1.609281134,0.78349708,48874,248.0766684,0.759411136,0.988971641,0.883932509,0.786235449,0.006527871,0.001538728,0.618166182,0.994803174,SIRA
6332,48350,836.603,324.6012524,190.9903013,1.699569299,0.808581376,48940,248.1151587,0.768484964,0.987944422,0.868095505,0.764369074,0.006713573,0.001413663,0.584260081,0.992990496,SIRA
6333,48363,815.384,297.6873389,207.6800474,1.433394024,0.716443733,48995,248.1485122,0.724083723,0.987100725,0.914110561,0.833587727,0.00615527,0.001833294,0.694868499,0.996020353,SIRA
6334,48402,825.792,311.3710313,198.5020505,1.568603602,0.770442335,48973,248.2485457,0.80439407,0.988340514,0.891932171,0.797275664,0.00643302,0.001603351,0.635648484,0.997080502,SIRA
6335,48407,828.83,318.89584,193.6381833,1.646864449,0.794537936,48908,248.2613676,0.748314989,0.989756277,0.885497028,0.778502998,0.006587804,0.001492662,0.606066918,0.998110062,SIRA
6336,48429,858.493,324.6308613,191.9225005,1.691468486,0.80652333,49606,248.3177761,0.774727648,0.976273031,0.825737197,0.764923504,0.006703233,0.001415585,0.585107967,0.989691688,SIRA
6337,48436,831.069,316.266048,195.6102923,1.61681701,0.785785442,48994,248.3357215,0.796120973,0.98861085,0.881259819,0.785211448,0.006529566,0.001531125,0.616557018,0.996859875,SIRA
6338,48448,833.818,311.2057975,198.9274833,1.564418311,0.769027892,48955,248.3664822,0.697836545,0.98964355,0.875675472,0.798077941,0.006423501,0.001607433,0.6369284,0.996422452,SIRA
6339,48449,825.903,314.2973668,196.5890389,1.598753259,0.780234277,48916,248.3690454,0.725414745,0.990453022,0.892558303,0.790235846,0.00648718,0.001560496,0.624472692,0.998377751,SIRA
6340,48467,833.546,327.2951508,189.2700265,1.729249775,0.815834498,49027,248.4151787,0.704790019,0.988577722,0.876590701,0.758994376,0.006752948,0.00138238,0.576072463,0.996173177,SIRA
6341,48467,836.742,318.3429999,194.5731646,1.636109484,0.791471525,49001,248.4151787,0.754937695,0.989102263,0.869907079,0.780338122,0.006568242,0.001502312,0.608927585,0.996272196,SIRA
6342,48478,837.905,332.5086584,186.5632334,1.78228396,0.827763057,49088,248.4433671,0.692325269,0.987573338,0.867690803,0.74717864,0.00685896,0.001318669,0.55827592,0.995006217,SIRA
6343,48479,836.757,312.3545761,199.059288,1.569153488,0.77062714,49080,248.4459295,0.678398007,0.987754686,0.870091265,0.795397118,0.00644309,0.00159078,0.632656575,0.992735271,SIRA
6344,48500,861.497,328.6223486,189.6568929,1.732720301,0.816654275,49363,248.4997342,0.651067886,0.98251727,0.821190778,0.75618635,0.006775719,0.001366628,0.571817796,0.990800303,SIRA
6345,48522,834.031,318.451684,194.4800817,1.63745141,0.791858085,49091,248.5560886,0.774542668,0.988409281,0.876565091,0.780514286,0.006563037,0.001502478,0.60920255,0.997539574,SIRA
6346,48525,817.194,291.9815395,212.9270837,1.371274779,0.684249008,49068,248.5637723,0.74552913,0.988933725,0.913114143,0.851299615,0.006017136,0.001949393,0.724711035,0.993777964,SIRA
6347,48535,823.619,310.8757137,199.2706202,1.560067979,0.767542792,48986,248.5893829,0.79186517,0.990793288,0.899108668,0.799642339,0.006405186,0.001615454,0.639427871,0.997550946,SIRA
6348,48545,818.048,306.7569726,202.4398151,1.515299609,0.751322261,49124,248.6149909,0.721665576,0.988213501,0.911584212,0.810462396,0.006319023,0.001681749,0.656849295,0.995323479,SIRA
6349,48550,820.627,311.2734957,199.5234265,1.560084954,0.767548617,49142,248.6277939,0.758001561,0.987953278,0.905956811,0.798743861,0.006411401,0.001609766,0.637991756,0.995321339,SIRA
6350,48553,838.885,320.0861124,193.8820662,1.650932026,0.79567905,49140,248.6354754,0.737495253,0.988054538,0.867003949,0.776776829,0.006592509,0.001480524,0.603382242,0.996143067,SIRA
6351,48557,862.071,338.2082471,184.6649658,1.831469471,0.837778888,49407,248.645717,0.783278488,0.98279596,0.821061408,0.735185257,0.00696518,0.001255161,0.540497362,0.989904417,SIRA
6352,48563,848.576,335.1261262,186.1380225,1.800417355,0.831565452,49285,248.6610786,0.778253205,0.985350512,0.847488634,0.741992519,0.006900853,0.00129027,0.550552898,0.991224993,SIRA
6353,48573,851.032,335.0066472,185.6632558,1.804377747,0.83237843,49133,248.6866792,0.79375429,0.988602365,0.842777651,0.742333566,0.006896973,0.001291917,0.551059124,0.99431882,SIRA
6354,48585,847.239,309.2765163,200.8654948,1.539719486,0.760388112,49351,248.7173964,0.698311175,0.984478531,0.850550674,0.804191018,0.006365679,0.001642334,0.646723193,0.995772302,SIRA
6355,48597,821.543,313.7206419,197.823364,1.585862436,0.776130987,48998,248.7481099,0.752566783,0.991815992,0.904812778,0.792896854,0.006455556,0.001573911,0.62868542,0.997008592,SIRA
6356,48610,819.362,307.9601725,201.640009,1.527277122,0.755836831,49068,248.7813785,0.760077556,0.990666015,0.909879432,0.80783621,0.006335325,0.00166434,0.652599342,0.996700044,SIRA
6357,48611,837.677,318.5178177,195.2216979,1.631569754,0.790155303,49225,248.7839374,0.79238117,0.987526663,0.870545023,0.781067569,0.006552382,0.001504296,0.610066547,0.995366126,SIRA
6358,48649,841.797,322.3650828,192.5169993,1.674475937,0.802091043,49095,248.8811576,0.693203192,0.990915572,0.862718347,0.772047504,0.006626346,0.001452212,0.596057349,0.998083687,SIRA
6359,48650,827.886,311.205343,199.9778053,1.556199412,0.766209233,49226,248.8837155,0.728424268,0.988298866,0.891972842,0.799741139,0.006396821,0.001614142,0.639585889,0.995323185,SIRA
6360,48669,821.12,305.6859359,203.187362,1.50445349,0.747116426,49183,248.9323109,0.77875384,0.989549234,0.907087174,0.814340084,0.006280917,0.001703829,0.663149773,0.997677991,SIRA
6361,48677,836.033,317.276689,197.6734232,1.605054862,0.782196616,49358,248.9527693,0.718373672,0.986202845,0.875158727,0.784655091,0.006518,0.001524085,0.615683612,0.988205974,SIRA
6362,48684,824.604,310.8519173,199.784761,1.555934075,0.766117317,49108,248.9706689,0.727310755,0.991365969,0.899715585,0.800930138,0.006385094,0.001620786,0.641489085,0.998114727,SIRA
6363,48688,829.382,305.7543086,203.321885,1.503794383,0.746857132,49210,248.9808968,0.740456854,0.9893924,0.889452147,0.814316887,0.00627987,0.001703351,0.663111992,0.997184089,SIRA
6364,48689,849.403,316.8919571,198.6595009,1.59515128,0.779099901,49911,248.9834537,0.80099036,0.975516419,0.848033752,0.785704553,0.006508492,0.00153002,0.617331645,0.984737364,SIRA
6365,48700,838.652,329.7777082,188.6176857,1.748392294,0.820285682,49136,249.0115777,0.8175256,0.991126669,0.870112186,0.755089175,0.006771616,0.001357892,0.570159663,0.99686276,SIRA
6366,48717,821.827,301.7234704,206.2969016,1.462569084,0.729736592,49161,249.0550359,0.707931295,0.990968451,0.90642023,0.825441374,0.006193392,0.00177359,0.681353462,0.996526508,SIRA
6367,48722,830.914,314.4130577,198.0714875,1.587371618,0.776617679,49299,249.0678163,0.778306709,0.988295909,0.886794148,0.792167533,0.006453205,0.001567557,0.6275294,0.99612236,SIRA
6368,48752,848.294,323.0206404,193.0426953,1.673311906,0.801781557,49331,249.1444848,0.80014443,0.988262958,0.851352686,0.771295867,0.006625793,0.001446444,0.594897314,0.995448758,SIRA
6369,48754,823.52,313.2937855,198.7324424,1.576460198,0.773060302,49218,249.1495952,0.758935243,0.990572555,0.903382795,0.795258657,0.006426012,0.001585459,0.632436332,0.997010705,SIRA
6370,48772,831.85,316.7738371,197.4018421,1.60471571,0.782091716,49358,249.195584,0.707168542,0.988127558,0.885707633,0.786667189,0.006494994,0.001534344,0.618845266,0.99307072,SIRA
6371,48772,843.596,325.9071828,191.221698,1.70434206,0.80977779,49444,249.195584,0.678066956,0.986408867,0.861214643,0.764621331,0.00668226,0.001408928,0.58464578,0.996436393,SIRA
6372,48802,839.221,315.8696783,198.1929815,1.593748052,0.778655447,49515,249.2722132,0.806697964,0.985600323,0.870752638,0.789161576,0.006472474,0.001548509,0.622775993,0.992548026,SIRA
6373,48813,836.893,325.653675,191.5711291,1.699909984,0.80866717,49327,249.3003046,0.800344319,0.989579743,0.875801114,0.765538128,0.006671454,0.001413408,0.586048625,0.996229909,SIRA
6374,48825,822.823,303.272429,205.5006933,1.475773264,0.735420637,49297,249.3309463,0.773551126,0.990425381,0.906231743,0.822135224,0.006211417,0.001750425,0.675906326,0.997484485,SIRA
6375,48830,830.137,314.5341675,198.3731038,1.585568615,0.776036036,49442,249.3437125,0.729895366,0.98762186,0.890424387,0.792739671,0.006441412,0.001569218,0.628436186,0.996428693,SIRA
6376,48836,844.94,314.3703168,198.4752855,1.583926764,0.77550427,49455,249.3590311,0.706692714,0.987483571,0.859603566,0.793201577,0.006437266,0.001571866,0.629168742,0.99655721,SIRA
6377,48836,832.466,311.8477094,200.3161078,1.556777998,0.766409462,49425,249.3590311,0.801983775,0.988082954,0.885557854,0.799617966,0.006385611,0.001610321,0.639388892,0.995386559,SIRA
6378,48856,831.807,314.0744965,198.5126219,1.582138675,0.774922839,49420,249.4100864,0.712810038,0.988587616,0.887324819,0.794111235,0.006428576,0.001576957,0.630612654,0.997716669,SIRA
6379,48863,833.196,318.0781757,196.1838391,1.621327104,0.787136616,49359,249.4279533,0.756686024,0.989951174,0.884495523,0.784171856,0.006509592,0.001518373,0.614925499,0.996995379,SIRA
6380,48868,830.349,317.2121747,197.1824912,1.608723841,0.783326306,49402,249.4407145,0.808403639,0.989190721,0.890662352,0.786352903,0.006491204,0.001530999,0.618350889,0.994755817,SIRA
6381,48883,827.086,321.6458166,194.40345,1.654527307,0.796679321,49352,249.4789944,0.71787529,0.990496839,0.897979404,0.775632642,0.006579912,0.001469008,0.601605995,0.995373547,SIRA
6382,48892,825.048,312.5034813,199.7488386,1.564482094,0.769049552,49353,249.5019596,0.820555854,0.990659129,0.902587335,0.798397376,0.00639171,0.00160204,0.63743837,0.997260916,SIRA
6383,48895,824.21,307.5711407,203.116588,1.514259095,0.750923706,49434,249.5096141,0.691388575,0.989096573,0.904479141,0.811225701,0.006290442,0.001680458,0.658087138,0.996514433,SIRA
6384,48903,849.167,324.3534192,194.1598,1.670548791,0.801043842,49534,249.5300252,0.68468582,0.987261275,0.852234575,0.76931523,0.006632587,0.001433112,0.591845923,0.98870749,SIRA
6385,48905,836.247,323.7971075,192.8380494,1.679114202,0.80331668,49462,249.5351277,0.795979818,0.98873883,0.878807959,0.770652739,0.006620941,0.00144057,0.593905643,0.997235401,SIRA
6386,48906,834.315,316.5775241,197.6116208,1.602018762,0.781254671,49515,249.5376789,0.686111111,0.987700697,0.882900787,0.788235613,0.006473184,0.001541423,0.621315382,0.995358899,SIRA
6387,48910,846.382,323.6907308,193.684338,1.671228217,0.801225642,49661,249.5478834,0.678852987,0.984877469,0.857975111,0.770945411,0.006618089,0.001442138,0.594356826,0.993305899,SIRA
6388,48941,835.461,317.011253,197.6973189,1.603518221,0.781720686,49366,249.6269548,0.780222233,0.991390836,0.881110426,0.787438782,0.006477417,0.001536204,0.620059835,0.994277243,SIRA
6389,48945,826.904,304.1505097,206.8839091,1.470150632,0.733024341,49527,249.6371557,0.742581017,0.988248834,0.899514175,0.820768494,0.006214128,0.001739573,0.67366092,0.990383028,SIRA
6390,48961,839.533,322.8165261,194.1723698,1.662525551,0.798876929,49658,249.6779553,0.689785855,0.985963994,0.872940413,0.773436101,0.00659334,0.001455402,0.598203402,0.994528441,SIRA
6391,48965,823.385,308.8162503,203.1523884,1.52012119,0.753155711,49482,249.6881541,0.817991981,0.989551756,0.907590039,0.80853308,0.006306877,0.001662591,0.653725742,0.993742353,SIRA
6392,48975,840.161,315.7985074,198.3415097,1.592195743,0.778162107,49664,249.7136494,0.716008772,0.986126772,0.871885134,0.790737269,0.006448157,0.00155505,0.625265429,0.995544955,SIRA
6393,48981,829.315,312.5459589,200.4395002,1.559303224,0.767280139,49459,249.7289453,0.678313253,0.990335429,0.894949377,0.799015115,0.006380963,0.001604301,0.638425154,0.995498401,SIRA
6394,48998,835.087,324.8884105,193.0014002,1.683347427,0.804424845,49426,249.7722787,0.831813938,0.99134059,0.882926946,0.768794056,0.006630646,0.001428814,0.5910443,0.994932902,SIRA
6395,49005,847.62,333.3544164,188.8445145,1.765232193,0.824063312,49613,249.7901197,0.700872426,0.987745147,0.85713231,0.749322965,0.006802457,0.001322884,0.561484906,0.991151232,SIRA
6396,49033,831.992,309.4932064,203.178182,1.523260044,0.754337575,49562,249.8614708,0.691687004,0.9893265,0.890143508,0.807324573,0.006311937,0.001653998,0.651772967,0.992819718,SIRA
6397,49039,830.002,310.7796401,201.254755,1.544210173,0.761997263,49514,249.8767577,0.782096265,0.990406754,0.894526461,0.804031943,0.006337398,0.001633744,0.646467365,0.998281481,SIRA
6398,49066,821.717,310.2911232,201.8246541,1.537429233,0.759560686,49495,249.9455371,0.759512089,0.991332458,0.913158098,0.805519457,0.006323954,0.001642376,0.648861596,0.997578785,SIRA
6399,49068,841.14,326.3957289,191.9415712,1.700495244,0.808814414,49477,249.9506311,0.821826952,0.991733533,0.871508542,0.765790141,0.006651906,0.001411123,0.586434539,0.997229145,SIRA
6400,49072,833.162,310.5522177,202.8190463,1.531178769,0.757278915,49864,249.9608188,0.781525721,0.984116798,0.888351244,0.804891431,0.006328501,0.001638437,0.647850215,0.991974495,SIRA
6401,49084,824.934,298.3111669,210.0329701,1.420306378,0.710127163,49637,249.9913795,0.74061109,0.988859117,0.906382276,0.838022197,0.006077564,0.001848977,0.702281203,0.997454471,SIRA
6402,49110,835.878,309.4564571,203.8432306,1.51811005,0.752393623,49936,250.0575815,0.68950509,0.983458827,0.883271075,0.808054173,0.006301292,0.001657186,0.652951546,0.991252305,SIRA
6403,49111,857.162,337.4183289,185.796998,1.8160591,0.834740934,49628,250.0601273,0.709040772,0.989582494,0.839968157,0.741098233,0.006870525,0.001278418,0.549226591,0.997427948,SIRA
6404,49122,834.234,303.9392027,206.2565071,1.473598128,0.7344978,49671,250.0881303,0.808033952,0.988947273,0.886972455,0.822822881,0.006187435,0.001749508,0.677037493,0.997681182,SIRA
6405,49134,840.624,316.4206349,198.3692493,1.595109302,0.779086626,49645,250.1186754,0.701113014,0.989706919,0.873752468,0.790462593,0.006439953,0.001550914,0.62483111,0.996673917,SIRA
6406,49148,828.621,307.7461416,204.7328482,1.503159577,0.746606991,49784,250.1543067,0.781541202,0.987224811,0.89950554,0.812859279,0.006261621,0.001686273,0.660740207,0.99319797,SIRA
6407,49156,839.947,318.4718939,197.484406,1.612643248,0.784522817,49596,250.1746651,0.721238354,0.991128317,0.875553388,0.785547076,0.0064788,0.00152182,0.617084209,0.995136683,SIRA
6408,49163,834.536,314.3580357,200.2984146,1.569448447,0.770726171,49827,250.1924774,0.740384326,0.986673892,0.887070401,0.79588383,0.0063942,0.001582576,0.63343107,0.99413741,SIRA
6409,49165,850.731,326.6900338,192.6314106,1.695933351,0.807661944,49696,250.1975664,0.674435513,0.989315035,0.853653039,0.765856134,0.006644768,0.001410095,0.586535618,0.994725317,SIRA
6410,49175,828.597,310.3548043,202.3293233,1.533909169,0.758279941,49668,250.2230098,0.798165882,0.990074092,0.90005183,0.806248224,0.006311231,0.001645012,0.650036199,0.997096486,SIRA
6411,49176,844.274,317.8676217,198.0461294,1.605018097,0.782185249,49668,250.225554,0.683607651,0.990094226,0.866954358,0.78720051,0.006463877,0.001531138,0.619684643,0.994605067,SIRA
6412,49194,838.722,319.2038112,197.0785415,1.619678169,0.786644191,49805,250.2713451,0.698114011,0.987732155,0.878791669,0.784048737,0.006488674,0.001512544,0.614732422,0.995668684,SIRA
6413,49198,832.071,320.0435313,196.42132,1.629372674,0.789513545,49738,250.2815197,0.803495019,0.98914311,0.892969325,0.782023366,0.006505214,0.001500791,0.611560545,0.996460041,SIRA
6414,49201,832.864,315.9453399,199.4038569,1.584449493,0.775673792,49720,250.2891505,0.794987801,0.989561545,0.891324026,0.792191303,0.006421523,0.001560048,0.627567061,0.994348311,SIRA
6415,49207,848.51,334.3219707,188.0838571,1.777515496,0.826740811,49790,250.3044112,0.780035826,0.988290821,0.858860881,0.748692677,0.006794195,0.001316837,0.560540725,0.996369824,SIRA
6416,49215,836.051,321.6849759,195.3737876,1.646510414,0.794438137,49745,250.3247575,0.710634611,0.989345663,0.884793273,0.778167388,0.00653632,0.001478445,0.605544484,0.997035298,SIRA
6417,49215,826.516,314.1187046,200.2999174,1.568241808,0.770320614,49646,250.3247575,0.722051056,0.991318535,0.905325646,0.796911339,0.006382581,0.001587874,0.635067682,0.99593969,SIRA
6418,49254,845.116,327.1579352,192.8159883,1.696736552,0.80786565,49790,250.4239217,0.690818817,0.989234786,0.866600075,0.76545269,0.006642261,0.001406595,0.585917821,0.994148183,SIRA
6419,49254,842.823,321.5933468,195.7813148,1.642615115,0.793334993,49838,250.4239217,0.789326923,0.988282034,0.871321866,0.778697458,0.006529284,0.001480882,0.606369731,0.996032085,SIRA
6420,49260,824.068,309.0716741,203.6323984,1.51779224,0.752272846,49735,250.4391742,0.765239545,0.990449382,0.911545122,0.810294812,0.006274293,0.001668464,0.656577683,0.996548513,SIRA
6421,49265,845.236,324.3748562,194.3624803,1.668917045,0.800606144,49881,250.4518839,0.73245614,0.987650608,0.866547511,0.772106343,0.006584286,0.001443434,0.596148205,0.9949219,SIRA
6422,49303,835.634,318.6781513,197.6248847,1.612540606,0.784491617,49860,250.5484569,0.777404604,0.98882872,0.887260211,0.786211593,0.006463667,0.001523409,0.618128669,0.996757578,SIRA
6423,49306,831.795,306.6491937,205.6595309,1.491052675,0.741758463,49840,250.5560795,0.83006734,0.989285714,0.895523577,0.817077249,0.006219308,0.001709914,0.66761523,0.995449475,SIRA
6424,49313,828.199,308.139263,204.6332337,1.505812411,0.747649671,49909,250.5738647,0.816440397,0.988058266,0.903445345,0.813183825,0.006248642,0.001685467,0.661267934,0.995745462,SIRA
6425,49315,827.606,311.6512701,201.9701188,1.543056329,0.76158547,49863,250.5789459,0.736880641,0.989009887,0.904777184,0.804036338,0.006319604,0.001629192,0.646474433,0.997546465,SIRA
6426,49325,829.603,308.0005853,204.4361713,1.506585568,0.747952247,49788,250.6043506,0.806596677,0.99070057,0.900609099,0.813648943,0.00624431,0.001688156,0.662024602,0.997396712,SIRA
6427,49332,836.361,327.782973,192.3932829,1.703713186,0.809620823,49726,250.6221323,0.796011231,0.99207658,0.886239373,0.764597777,0.006644429,0.001400779,0.58460976,0.996007357,SIRA
6428,49337,838.788,321.5989933,195.9150595,1.641522577,0.793023899,49905,250.6348328,0.736571019,0.988618375,0.8812075,0.779339606,0.006518414,0.001483299,0.607370222,0.997011932,SIRA
6429,49342,830.819,315.7918099,200.1867591,1.577486,0.773398587,50046,250.6475326,0.714666435,0.985932942,0.898284226,0.793711315,0.006400061,0.001566802,0.629977651,0.993780925,SIRA
6430,49345,847.426,327.1755275,193.0762219,1.694540758,0.807307947,49928,250.6551522,0.818447198,0.988323185,0.863474364,0.76611828,0.006630368,0.001408967,0.586937218,0.994589039,SIRA
6431,49355,837.19,306.6681918,205.8133773,1.490030414,0.741342179,49989,250.6805492,0.726054401,0.98731721,0.884897475,0.817432508,0.006213518,0.001711295,0.668195905,0.995632221,SIRA
6432,49364,852.78,320.5315365,196.5773827,1.630561625,0.789861219,49945,250.7034042,0.696759259,0.988367204,0.852994429,0.782148949,0.006493225,0.001498988,0.611756978,0.997507451,SIRA
6433,49364,850.513,322.6070207,195.6737823,1.648698241,0.795053634,49843,250.7034042,0.761637326,0.990389824,0.857547718,0.777117013,0.006535269,0.001470242,0.603910851,0.995666758,SIRA
6434,49388,830.595,314.0555206,201.2631223,1.56042258,0.767664417,50019,250.7643408,0.685259185,0.987384794,0.899606695,0.798471367,0.006358944,0.001594418,0.637556524,0.994857596,SIRA
6435,49399,828.257,308.5149092,205.0391494,1.504663427,0.747198925,49909,250.7922652,0.789550235,0.989781402,0.904894173,0.812901606,0.006245368,0.001682247,0.660809021,0.994295166,SIRA
6436,49403,854.512,332.3036881,191.1307721,1.738619503,0.818034626,50080,250.8024187,0.667788592,0.986481629,0.850211264,0.754738595,0.006726387,0.001346319,0.569630347,0.990370431,SIRA
6437,49409,836.728,316.9601728,199.0834079,1.592097383,0.778130788,49869,250.8176482,0.724440274,0.990775833,0.886844187,0.791322285,0.006415029,0.001551644,0.626190959,0.996956987,SIRA
6438,49425,829.027,312.2965836,202.4879484,1.54229714,0.761313898,49900,250.8582558,0.749408661,0.990480962,0.903689408,0.803269293,0.006318596,0.001622725,0.645241557,0.995154207,SIRA
6439,49437,846.401,321.1767437,196.6051089,1.633613417,0.79074946,50085,250.8887071,0.79975734,0.987061995,0.867180766,0.781154651,0.006496688,0.001492175,0.610202589,0.996835136,SIRA
6440,49441,855.825,337.5657889,189.8626865,1.777946974,0.8268337,50668,250.8988568,0.710951655,0.975783532,0.848256454,0.743259136,0.006827649,0.001285322,0.552434144,0.982198615,SIRA
6441,49442,824.19,310.6162208,203.2771675,1.528042842,0.756120937,49877,250.9013941,0.81337808,0.991278545,0.914642153,0.807753676,0.006282436,0.001649771,0.652466001,0.996996002,SIRA
6442,49460,833.355,310.731804,205.4124107,1.512721665,0.750332918,50450,250.9470619,0.792323465,0.980376611,0.894960536,0.807600184,0.006282487,0.001648531,0.652218056,0.986624384,SIRA
6443,49464,837.86,316.553254,200.3609223,1.579915137,0.774196445,50060,250.9572092,0.740434705,0.988094287,0.885433976,0.792780381,0.00639967,0.001559369,0.628500732,0.99297782,SIRA
6444,49489,840.761,321.1870782,197.9265318,1.622759088,0.787562787,50038,251.0206203,0.791684663,0.989028338,0.879778666,0.781540222,0.00649007,0.001493601,0.610805118,0.991189557,SIRA
6445,49493,833.519,309.5981643,204.0678996,1.517133096,0.752022049,50044,251.0307646,0.714432127,0.988989689,0.89520528,0.810827691,0.006255393,0.001667818,0.657441544,0.997426325,SIRA
6446,49531,833.671,317.5200695,199.0799954,1.594937094,0.779032152,49955,251.127115,0.692605644,0.991512361,0.895565946,0.79090155,0.006410532,0.001547261,0.625525261,0.997673443,SIRA
6447,49543,834.902,313.9371228,201.1678157,1.560573304,0.767716084,50007,251.1575338,0.703735795,0.990721299,0.893143336,0.800024959,0.00633666,0.001601232,0.640039935,0.998829236,SIRA
6448,49550,849.16,332.5499666,190.9474734,1.74157825,0.818720797,50319,251.1752763,0.697808698,0.984717502,0.863524107,0.755300862,0.006711402,0.001347327,0.570479392,0.993534501,SIRA
6449,49556,837.728,312.0204603,203.3490857,1.534407982,0.758462098,50121,251.1904833,0.712216154,0.98872728,0.887360404,0.80504491,0.006296321,0.00163135,0.648097307,0.99444568,SIRA
6450,49557,830.709,315.1296637,200.7583704,1.569696263,0.77080932,50092,251.1930177,0.753260374,0.989319652,0.902437306,0.797110036,0.006358933,0.00158357,0.63538441,0.997360534,SIRA
6451,49575,850.029,323.8390008,197.1317702,1.642753984,0.793374482,50068,251.2386324,0.815445349,0.990153391,0.862194209,0.775813388,0.006532305,0.001459739,0.601886413,0.988751303,SIRA
6452,49593,846.147,321.5217397,196.9141546,1.632801564,0.790513749,50165,251.2842389,0.739145987,0.988597628,0.870439532,0.781546651,0.006483208,0.001492071,0.610815168,0.997339962,SIRA
6453,49596,837.602,320.5322635,197.4957291,1.622983266,0.787629382,50013,251.2918392,0.811585665,0.991662168,0.888343858,0.78398298,0.006462865,0.001506022,0.614629313,0.99753309,SIRA
6454,49608,832.409,319.189669,198.3725095,1.609041847,0.78342378,50045,251.322238,0.770669567,0.991267859,0.899679962,0.787375853,0.006434238,0.001525476,0.619960734,0.997542765,SIRA
6455,49609,855.35,335.0468732,190.9006953,1.755084615,0.821802054,50302,251.3247711,0.799629271,0.986223212,0.852084406,0.750118241,0.006753752,0.001318997,0.562677375,0.987546404,SIRA
6456,49612,833.731,318.3902881,198.9982131,1.599965564,0.780613979,49976,251.3323702,0.807907764,0.992716504,0.896901395,0.789384537,0.006417606,0.001537118,0.623127947,0.996983257,SIRA
6457,49618,835.229,319.838187,198.1987476,1.613724561,0.784851066,50167,251.3475676,0.801479615,0.989056551,0.89379514,0.78585853,0.006446011,0.001516521,0.61757363,0.996593734,SIRA
6458,49657,834.77,316.7777699,200.4871271,1.580040446,0.774237481,50273,251.4463284,0.742645629,0.987746902,0.89548162,0.793762544,0.006379318,0.001562127,0.630058976,0.995518665,SIRA
6459,49658,841.965,311.5370989,203.7515958,1.529004461,0.756476972,50240,251.4488602,0.696582875,0.988415605,0.880260089,0.807123328,0.006273654,0.001642328,0.651448067,0.996067001,SIRA
6460,49664,853.315,328.9846933,194.3942796,1.692357893,0.806750991,50263,251.4640506,0.807518455,0.988082685,0.857102574,0.764363983,0.006624209,0.001394809,0.584252299,0.988763989,SIRA
6461,49671,855.787,327.9113639,193.6300823,1.693493904,0.80704116,50380,251.4817716,0.794329303,0.985926955,0.852278235,0.766919964,0.006601666,0.001408749,0.588166232,0.996055928,SIRA
6462,49687,833.732,311.1420374,204.0146941,1.525096213,0.755024711,50102,251.5222719,0.801222305,0.991716898,0.898255114,0.808384087,0.006262041,0.001649555,0.653484832,0.996627243,SIRA
6463,49696,852.643,333.0687184,190.5805548,1.74765321,0.820116975,50224,251.5450505,0.660026031,0.989487098,0.859007264,0.755234691,0.006702123,0.001344993,0.570379438,0.996825455,SIRA
6464,49705,845.105,322.776958,196.4548056,1.643008717,0.793446887,50213,251.567827,0.749110803,0.989883098,0.874557966,0.779385953,0.006493853,0.001478062,0.607442464,0.998033262,SIRA
6465,49708,844.844,321.3616905,197.9670309,1.623309139,0.787726126,50314,251.5754187,0.710367989,0.987955639,0.875151226,0.78284197,0.006464989,0.001497766,0.612841549,0.994831288,SIRA
6466,49734,831.424,313.7508087,202.2913361,1.550984905,0.76439216,50125,251.6412039,0.814070352,0.992199501,0.904103479,0.802041611,0.006308578,0.00161027,0.643270745,0.997703216,SIRA
6467,49735,852.55,323.6828807,195.9569136,1.651806383,0.795923029,50256,251.6437338,0.695399888,0.989633079,0.859868954,0.777439119,0.006508151,0.00146657,0.604411584,0.998370913,SIRA
6468,49743,838.536,312.3948782,203.6718231,1.533814906,0.758245493,50318,251.6639717,0.79002287,0.988572678,0.888993147,0.805595704,0.006280178,0.001631625,0.648984438,0.995422005,SIRA
6469,49748,845.485,329.2944088,193.4725969,1.702020928,0.809197417,50387,251.6766196,0.769283108,0.987318157,0.874527913,0.764290595,0.006619249,0.001393229,0.584140114,0.994218698,SIRA
6470,49777,835.85,315.9612511,201.0229228,1.571767272,0.771502322,50255,251.7499649,0.778434592,0.990488509,0.895327428,0.796774807,0.006347535,0.001578074,0.634850093,0.9978366,SIRA
6471,49784,856.101,328.2985726,194.09757,1.691410008,0.806508347,50440,251.7676657,0.770316272,0.986994449,0.853590638,0.766886264,0.00659446,0.001406963,0.588114542,0.994742822,SIRA
6472,49803,841.146,310.73701,205.9089669,1.509098971,0.74893182,50292,251.8157045,0.713050326,0.990276784,0.884550435,0.81038208,0.006239323,0.001659879,0.656719116,0.991054141,SIRA
6473,49805,850.999,332.2215442,191.481999,1.735001441,0.817189984,50287,251.8207607,0.659162498,0.990415018,0.864220789,0.757990459,0.006670446,0.001358281,0.574549536,0.996844272,SIRA
6474,49835,855.615,328.7988122,194.4364928,1.691034473,0.806412082,50712,251.8965913,0.808589694,0.982706263,0.855436048,0.766111622,0.006597749,0.001401986,0.586927017,0.99251382,SIRA
